s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
50.375336813,-2.026531901,6.924704608,1.058700971,0.177622837,1.192080463,0.994770069,-0.753589403,9.886720927,0.271434560,2.988254228
50.711172392,-1.870759439,7.222248462,1.186179440,0.586359309,1.222294755,1.021459732,-0.840982599,10.256963949,-0.095010215,2.963773095
51.047007971,-1.775717608,7.544341761,1.373996854,0.540423973,1.210049249,1.031961767,-1.107070065,10.520149295,-0.462238535,2.973521877
51.382843549,-1.739962272,7.878267485,1.513876759,0.296884720,1.182360360,1.033367778,-1.453645014,10.677819384,-0.828640344,2.997094680
51.718679128,-1.737554252,8.214096208,1.590999800,0.163120639,1.164895770,1.034627083,-1.808427694,10.816060887,-1.195532793,3.002283297
52.054514707,-1.753526386,8.549551482,1.650925445,0.194026962,1.169568108,1.041736321,-2.162328968,10.956448410,-1.562462151,3.002436418
52.390350286,-1.791288532,8.883256535,1.744261054,0.363099279,1.191929029,1.054135583,-2.524828873,11.072545824,-1.929453135,3.002427902
52.726185864,-1.869240528,9.209923165,1.902571134,0.585428077,1.213533692,1.064972731,-2.897061878,11.153778828,-2.296755131,3.002944111
53.062021443,-2.009028445,9.515286016,2.115396355,0.694316629,1.210588288,1.065356015,-3.275955793,11.195812354,-2.663728648,3.018583273
53.397857022,-2.214904631,9.780608635,2.332295418,0.610284430,1.168947805,1.049530188,-3.657357208,11.198557790,-3.002993674,3.147443211
53.733692601,-2.470091418,9.998930931,2.512290098,0.469285359,1.094090591,1.017147904,-4.037559787,11.172547108,-3.167876788,3.466810237
54.069528179,-2.756241378,10.174727262,2.656880444,0.395636259,1.005095242,0.971481787,-4.415895800,11.127662316,-3.191651341,3.832905526
54.405363758,-3.063092489,10.311214192,2.787597471,0.385600041,0.919757826,0.916519092,-4.794160024,11.082471184,-3.192430768,4.200033436
54.741199337,-3.384956405,10.407076857,2.912999690,0.363665377,0.846022782,0.856236717,-5.173864585,11.052200231,-3.192457013,4.567171006
55.077034916,-3.716079194,10.463137867,3.021770922,0.285766823,0.784237949,0.795931399,-5.553739089,11.024527574,-3.192449505,4.934245956
55.412870494,-4.051046362,10.487273076,3.100499539,0.183777222,0.732917136,0.742634305,-5.933939523,11.004401676,-3.192456995,5.301226650
55.748706073,-4.386864548,10.490718053,-3.134794649,0.101598729,0.691348598,0.702634285,-6.314445299,10.992040208,-3.192373894,5.668143084
56.084541652,-4.722604680,10.482707749,-3.109521214,0.048939328,0.659237502,0.677970047,-6.694136989,10.964406596,-3.189874283,6.035032794
56.420377231,-5.058167769,10.469181007,-3.098273905,0.018044597,0.635962764,0.665689410,-7.074609594,10.953092027,-3.175525312,6.401609759
56.756212809,-5.393642701,10.453621025,-3.095153482,0.000538577,0.620269684,0.660896065,-7.455305203,10.952419979,-3.161034279,6.768234891
57.092048388,-5.729114795,10.438000366,-3.097327176,-0.013483623,0.610183507,0.660272903,-7.835998427,10.951959349,-3.070412644,7.122005146
57.427883967,-6.064654209,10.423898965,-3.104121157,-0.026977058,0.603410272,0.662819544,-8.216516304,10.941911138,-2.913060434,7.453367057
57.763719546,-6.400307617,10.412837988,-3.113462780,-0.028656081,0.598398214,0.667891542,-8.596209050,10.914222501,-2.786648702,7.797327920
58.099555124,-6.736051833,10.405007652,-3.120040582,-0.010517247,0.595257123,0.673081174,-8.976610845,10.901224316,-2.735123730,8.159544441
58.435390703,-7.071821741,10.398363227,-3.119057801,0.016370080,0.595438496,0.674546188,-9.356914164,10.882040933,-2.787090443,8.521660078
58.771226282,-7.407549842,10.389872981,-3.110699525,0.033406834,0.600886968,0.669571073,-9.735862683,10.852284065,-2.915458429,8.864765943
59.107061861,-7.743162326,10.377616815,-3.098075363,0.041776714,0.614443042,0.658292356,-10.105102499,10.766394784,-3.114022580,9.172329652
59.442897439,-8.078566546,10.360653705,-3.078241864,0.076347762,0.641218505,0.643316878,-10.276484019,10.444178477,-3.377420077,9.426698826
59.778733018,-8.413436947,10.335097492,-3.031365616,0.203045162,0.687349809,0.628776436,-10.273496557,10.063766560,-3.684713100,9.626436774
60.114568597,-8.745743751,10.286813442,-2.906801296,0.542587532,0.753983742,0.618870011,-10.242401051,9.684167452,-4.020177794,9.774409531
60.450404176,-9.064011606,10.179478009,-2.605949372,1.300286061,0.831481881,0.614913858,-10.249577221,9.302665750,-4.376958537,9.861735629
60.786239754,-9.310650663,9.951528279,-2.124730439,1.717155691,0.901052045,0.613042096,-10.281621726,8.918509706,-4.746921171,9.842737022
61.122075333,-9.404348015,9.629244856,-1.640666975,1.318052032,0.941591306,0.606126595,-10.285324687,8.534653387,-5.116210333,9.819619954
61.457910912,-9.356470560,9.296814025,-1.203884482,1.390885977,0.940097281,0.589903250,-10.123615718,8.210915986,-5.485368619,9.822556131
61.793746491,-9.169419264,9.017952159,-0.742880445,1.480476854,0.894189869,0.567723332,-9.743186772,8.192114403,-5.853641150,9.781832887
62.129582069,-8.875662963,8.855247328,-0.353645649,0.923957708,0.816264789,0.549626379,-9.360067901,8.204981595,-6.222494606,9.785921781
62.465417648,-8.546625066,8.788038068,-0.130050182,0.427249494,0.730999851,0.544406271,-8.978737618,8.211271440,-6.589047990,9.779968368
62.801253227,-8.211365901,8.768365006,-0.027578452,0.184968046,0.662111191,0.553240837,-8.597924079,8.209841172,-6.951625925,9.723985789
63.137088806,-7.875532394,8.769525677,0.015516214,0.071830376,0.620922754,0.570684808,-8.217295090,8.216156582,-7.317797094,9.735609756
63.472924384,-7.539824495,8.778785623,0.029730750,0.012830151,0.604839334,0.589716011,-7.836770471,8.224324530,-7.684014666,9.746221408
63.808759963,-7.204159615,8.789491977,0.029677220,-0.013148943,0.604402959,0.605141800,-7.456232570,8.215372691,-8.050106010,9.723736244
64.144595542,-6.868450736,8.798715981,0.026021093,-0.008624442,0.610049002,0.614824416,-7.075992431,8.233054609,-8.416747947,9.724699370
64.480431121,-6.532716542,8.806967604,0.025860055,0.007665411,0.614744781,0.620622150,-6.698306227,8.189562621,-8.701860719,9.535980133
64.816266699,-6.197004710,8.816083484,0.027439713,0.001741931,0.614305343,0.628066890,-6.318934938,8.189602450,-8.489304928,9.292099538
65.152102278,-5.861298260,8.825395754,0.018702330,-0.053779330,0.606496482,0.644691893,-5.941373351,8.236836021,-8.124475243,9.322480492
65.487937857,-5.525478705,8.828644049,-0.020517133,-0.179924213,0.589664103,0.678368433,-5.561096314,8.220818618,-7.758327463,9.310360194
65.823773436,-5.190074370,8.811622232,-0.121208844,-0.421613849,0.563521645,0.734032797,-5.182638036,8.250525305,-7.394814267,9.337199017
66.159609014,-4.860397731,8.747633239,-0.334276470,-0.863590934,0.532023773,0.807447703,-4.866528876,8.137411741,-7.039052964,9.424869714
