side,index,s_m,x_m,y_m,width_from_center_m
right,393,11.211862315,3.237586264,-2.919085925,0.600000000
right,394,11.231781223,3.254137120,-2.942699613,0.600000000
right,395,11.251856742,3.271044963,-2.966081276,0.600000000
right,396,11.272091639,3.288303375,-2.989232385,0.600000000
right,397,11.292488572,3.305906207,-3.012154614,0.600000000
right,398,11.313050083,3.323847579,-3.034849811,0.600000000
right,399,11.333778610,3.342121874,-3.057319978,0.600000000
right,400,11.354676476,3.360723736,-3.079567246,0.600000000
right,401,11.375745901,3.379648059,-3.101593855,0.600000000
right,402,11.396988998,3.398889981,-3.123402132,0.600000000
right,403,11.418407777,3.418444879,-3.144994477,0.600000000
right,404,11.440004146,3.438308356,-3.166373341,0.600000000
right,405,11.461779913,3.458476234,-3.187541217,0.600000000
right,406,11.483736788,3.478944541,-3.208500617,0.600000000
right,407,11.505876382,3.499709509,-3.229254069,0.600000000
right,408,11.528200216,3.520767555,-3.249804099,0.600000000
right,409,11.550709714,3.542115277,-3.270153222,0.600000000
right,410,11.573406211,3.563749443,-3.290303933,0.600000000
right,411,11.596290954,3.585666978,-3.310258700,0.600000000
right,412,11.619365101,3.607864960,-3.330019954,0.600000000
right,413,11.642629726,3.630340604,-3.349590086,0.600000000
right,414,11.666085818,3.653091259,-3.368971439,0.600000000
right,415,11.689734287,3.676114394,-3.388166301,0.600000000
right,416,11.713575960,3.699407593,-3.407176909,0.600000000
right,417,11.737611588,3.722968545,-3.426005437,0.600000000
right,418,11.761841846,3.746795033,-3.444653996,0.600000000
right,419,11.786267331,3.770884934,-3.463124635,0.600000000
right,420,11.810888572,3.795236204,-3.481419334,0.600000000
right,421,11.835706022,3.819846875,-3.499540006,0.600000000
right,422,11.860720066,3.844715045,-3.517488498,0.600000000
right,423,11.885931023,3.869838877,-3.535266583,0.600000000
right,424,11.911339141,3.895216587,-3.552875968,0.600000000
right,425,11.936944607,3.920846444,-3.570318289,0.600000000
right,426,11.962747541,3.946726759,-3.587595116,0.600000000
right,427,11.988748003,3.972855884,-3.604707945,0.600000000
right,428,12.014945992,3.999232206,-3.621658211,0.600000000
right,429,12.041341446,4.025854140,-3.638447276,0.600000000
right,430,12.067934245,4.052720132,-3.655076440,0.600000000
right,431,12.094724216,4.079828645,-3.671546937,0.600000000
right,432,12.121711124,4.107178164,-3.687859938,0.600000000
right,433,12.148894686,4.134767189,-3.704016553,0.600000000
right,434,12.176274562,4.162594229,-3.720017831,0.600000000
right,435,12.203850360,4.190657805,-3.735864761,0.600000000
right,436,12.231621641,4.218956444,-3.751558277,0.600000000
right,437,12.259587911,4.247488674,-3.767099254,0.600000000
right,438,12.287748632,4.276253028,-3.782488516,0.600000000
right,439,12.316103215,4.305248035,-3.797726834,0.600000000
right,440,12.344651028,4.334472222,-3.812814927,0.600000000
right,441,12.373391391,4.363924111,-3.827753466,0.600000000
right,442,12.402323579,4.393602218,-3.842543074,0.600000000
right,443,12.431446826,4.423505050,-3.857184327,0.600000000
right,444,12.460760322,4.453631106,-3.871677761,0.600000000
right,445,12.490263214,4.483978871,-3.886023864,0.600000000
right,446,12.519954610,4.514546820,-3.900223087,0.600000000
right,447,12.549833578,4.545333414,-3.914275840,0.600000000
right,448,12.579899146,4.576337101,-3.928182496,0.600000000
right,449,12.610150304,4.607556312,-3.941943390,0.600000000
right,450,12.640586004,4.638989463,-3.955558824,0.600000000
