index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
85,1.872699386,11.441695234,-0.705280028,0.600000000,0.600000000,11.187102894,-1.248587252,11.696287574,-0.161972803
86,1.902390782,11.414767198,-0.692771634,0.600000000,0.600000000,11.163814772,-1.237769689,11.665719625,-0.147773580
87,1.932269750,11.387585978,-0.680364619,0.600000000,0.600000000,11.140238927,-1.227008412,11.634933030,-0.133720827
88,1.962335318,11.360153645,-0.668059927,0.600000000,0.600000000,11.116377947,-1.216305683,11.603929343,-0.119814171
89,1.992586476,11.332472287,-0.655858495,0.600000000,0.600000000,11.092234441,-1.205663713,11.572710132,-0.106053277
90,2.023022176,11.304544012,-0.643761252,0.600000000,0.600000000,11.067811042,-1.195084660,11.541276981,-0.092437843
91,2.053641334,11.276370947,-0.631769119,0.600000000,0.600000000,11.043110401,-1.184570637,11.509631492,-0.078967601
92,2.084442829,11.247955238,-0.619883010,0.600000000,0.600000000,11.018135192,-1.174123704,11.477775283,-0.065642316
93,2.115425506,11.219299048,-0.608103830,0.600000000,0.600000000,10.992888105,-1.163745877,11.445709991,-0.052461782
94,2.146588175,11.190404561,-0.596432475,0.600000000,0.600000000,10.967371850,-1.153439127,11.413437271,-0.039425824
95,2.177929611,11.161273975,-0.584869836,0.600000000,0.600000000,10.941589154,-1.143205379,11.380958797,-0.026534292
96,2.209448558,11.131909511,-0.573416791,0.600000000,0.600000000,10.915542759,-1.133046516,11.348276262,-0.013787067
97,2.241143726,11.102313403,-0.562074214,0.600000000,0.600000000,10.889235425,-1.122964377,11.315391381,-0.001184051
98,2.273013792,11.072487907,-0.550842968,0.600000000,0.600000000,10.862669927,-1.112960763,11.282305887,0.011274827
99,2.305057405,11.042435292,-0.539723909,0.600000000,0.600000000,10.835849052,-1.103037432,11.249021532,0.023589614
100,2.337273181,11.012157848,-0.528717883,0.600000000,0.600000000,10.808775604,-1.093196104,11.215540092,0.035760339
101,2.369659706,10.981657881,-0.517825728,0.600000000,0.600000000,10.781452400,-1.083438462,11.181863362,0.047787007
102,2.402215539,10.950937713,-0.507048274,0.600000000,0.600000000,10.753882270,-1.073766151,11.147993156,0.059669603
