side,index,s_m,x_m,y_m,width_from_center_m
right,567,17.018535532,9.044438033,-4.520213367,0.600000000
right,568,17.057363449,9.085393400,-4.515919396,0.600000000
right,569,17.096123232,9.126272082,-4.511471112,0.600000000
right,570,17.134812529,9.167071429,-4.506868706,0.600000000
right,571,17.173428996,9.207788798,-4.502112369,0.600000000
right,572,17.211970300,9.248421556,-4.497202301,0.600000000
right,573,17.250434114,9.288967079,-4.492138705,0.600000000
right,574,17.288818124,9.329422755,-4.486921789,0.600000000
right,575,17.327120024,9.369785981,-4.481551766,0.600000000
right,576,17.365337519,9.410054165,-4.476028851,0.600000000
right,577,17.403468324,9.450224726,-4.470353266,0.600000000
right,578,17.441510165,9.490295095,-4.464525236,0.600000000
right,579,17.479460779,9.530262715,-4.458544989,0.600000000
right,580,17.517317916,9.570125038,-4.452412756,0.600000000
right,581,17.555079336,9.609879533,-4.446128772,0.600000000
right,582,17.592742812,9.649523677,-4.439693276,0.600000000
right,583,17.630306130,9.689054965,-4.433106508,0.600000000
right,584,17.667767087,9.728470900,-4.426368711,0.600000000
right,585,17.705123496,9.767769003,-4.419480130,0.600000000
right,586,17.742373181,9.806946805,-4.412441012,0.600000000
right,587,17.779513982,9.846001855,-4.405251607,0.600000000
right,588,17.816543751,9.884931715,-4.397912163,0.600000000
right,589,17.853460357,9.923733959,-4.390422931,0.600000000
right,590,17.890261682,9.962406181,-4.382784164,0.600000000
right,591,17.926945625,10.000945988,-4.374996113,0.600000000
right,592,17.963510099,10.039351001,-4.367059029,0.600000000
right,593,17.999953035,10.077618860,-4.358973165,0.600000000
right,594,18.036272378,10.115747221,-4.350738769,0.600000000
right,595,18.072466091,10.153733754,-4.342356092,0.600000000
right,596,18.108532156,10.191576148,-4.333825380,0.600000000
right,597,18.144468570,10.229272110,-4.325146880,0.600000000
right,598,18.180273348,10.266819361,-4.316320835,0.600000000
right,599,18.215944525,10.304215644,-4.307347483,0.600000000
right,600,18.251480154,10.341458717,-4.298227062,0.600000000
right,601,18.286878307,10.378546358,-4.288959804,0.600000000
right,602,18.322137076,10.415476361,-4.279545936,0.600000000
right,603,18.357254572,10.452246542,-4.269985683,0.600000000
right,604,18.392228927,10.488854733,-4.260279261,0.600000000
right,605,18.427058294,10.525298788,-4.250426881,0.600000000
right,606,18.461740848,10.561576579,-4.240428748,0.600000000
right,607,18.496274785,10.597685996,-4.230285060,0.600000000
right,608,18.530658322,10.633624953,-4.219996004,0.600000000
right,609,18.564889701,10.669391380,-4.209561761,0.600000000
right,610,18.598967184,10.704983230,-4.198982503,0.600000000
right,611,18.632889060,10.740398475,-4.188258390,0.600000000
right,612,18.666653640,10.775635107,-4.177389573,0.600000000
right,613,18.700259260,10.810691141,-4.166376190,0.600000000
right,614,18.733704281,10.845564610,-4.155218366,0.600000000
right,615,18.766987089,10.880253571,-4.143916216,0.600000000
right,616,18.800106098,10.914756099,-4.132469837,0.600000000
right,617,18.833059746,10.949070292,-4.120879315,0.600000000
right,618,18.865846499,10.983194269,-4.109144716,0.600000000
right,619,18.898464853,11.017126168,-4.097266092,0.600000000
right,620,18.930913329,11.050864150,-4.085243477,0.600000000
right,621,18.963190479,11.084406398,-4.073076886,0.600000000
right,622,18.995294882,11.117751113,-4.060766314,0.600000000
right,623,19.027225150,11.150896520,-4.048311735,0.600000000
right,624,19.058979924,11.183840861,-4.035713101,0.600000000
right,625,19.090557876,11.216582403,-4.022970341,0.600000000
right,626,19.121957711,11.249119428,-4.010083360,0.600000000
right,627,19.153178165,11.281450243,-3.997052038,0.600000000
right,628,19.184218009,11.313573170,-3.983876227,0.600000000
right,629,19.215076047,11.345486555,-3.970555752,0.600000000
right,630,19.245751116,11.377188759,-3.957090407,0.600000000
right,631,19.276242092,11.408678162,-3.943479959,0.600000000
right,632,19.306547884,11.439953163,-3.929724139,0.600000000
right,633,19.336667440,11.471012176,-3.915822646,0.600000000
right,634,19.366599742,11.501853634,-3.901775144,0.600000000
right,635,19.396343816,11.532475983,-3.887581261,0.600000000
right,636,19.425898721,11.562877685,-3.873240587,0.600000000
right,637,19.455263562,11.593057214,-3.858752672,0.600000000
right,638,19.484437480,11.623013058,-3.844117024,0.600000000
right,639,19.513419660,11.652743716,-3.829333111,0.600000000
right,640,19.542209331,11.682247696,-3.814400354,0.600000000
right,641,19.570805762,11.711523516,-3.799318129,0.600000000
right,642,19.599208271,11.740569700,-3.784085764,0.600000000
right,643,19.627416218,11.769384776,-3.768702539,0.600000000
right,644,19.655429012,11.797967278,-3.753167681,0.600000000
right,645,19.683246107,11.826315738,-3.737480367,0.600000000
right,646,19.710867008,11.854428691,-3.721639716,0.600000000
right,647,19.738291269,11.882304664,-3.705644794,0.600000000
right,648,19.765518495,11.909942183,-3.689494608,0.600000000
right,649,19.792548342,11.937339762,-3.673188106,0.600000000
right,650,19.819380522,11.964495905,-3.656724176,0.600000000
right,651,19.846014797,11.991409099,-3.640101642,0.600000000
right,652,19.872450989,12.018077816,-3.623319266,0.600000000
right,653,19.898688975,12.044500504,-3.606375744,0.600000000
right,654,19.924728689,12.070675584,-3.589269706,0.600000000
right,655,19.950570128,12.096601451,-3.571999714,0.600000000
right,656,19.976213347,12.122276461,-3.554564263,0.600000000
right,657,20.001658464,12.147698934,-3.536961779,0.600000000
right,658,20.026905661,12.172867142,-3.519190616,0.600000000
right,659,20.051955187,12.197779311,-3.501249061,0.600000000
right,660,20.076807356,12.222433610,-3.483135328,0.600000000
right,661,20.101462550,12.246828144,-3.464847563,0.600000000
right,662,20.125921221,12.270960954,-3.446383842,0.600000000
right,663,20.150183896,12.294830004,-3.427742172,0.600000000
right,664,20.174251170,12.318433177,-3.408920494,0.600000000
right,665,20.198123717,12.341768265,-3.389916680,0.600000000
right,666,20.221802285,12.364832965,-3.370728543,0.600000000
right,667,20.245287703,12.387624869,-3.351353833,0.600000000
right,668,20.268580877,12.410141455,-3.331790242,0.600000000
right,669,20.291682798,12.432380077,-3.312035409,0.600000000
right,670,20.314594538,12.454337961,-3.292086927,0.600000000
right,671,20.337317257,12.476012189,-3.271942342,0.600000000
right,672,20.359852202,12.497399696,-3.251599167,0.600000000
right,673,20.382200707,12.518497254,-3.231054882,0.600000000
right,674,20.404364201,12.539301467,-3.210306949,0.600000000
right,675,20.426344202,12.559808760,-3.189352816,0.600000000
right,676,20.448142327,12.580015364,-3.168189931,0.600000000
right,677,20.469760287,12.599917315,-3.146815751,0.600000000
right,678,20.491199892,12.619510436,-3.125227756,0.600000000
right,679,20.512463055,12.638790331,-3.103423462,0.600000000
