index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
57,1.120757581,11.923141160,-1.093955291,0.600000000,0.600000000,11.551452315,-1.564962088,12.294830004,-0.622948494
58,1.145020255,11.904019179,-1.079021195,0.600000000,0.600000000,11.537077404,-1.553735566,12.270960954,-0.604306825
59,1.169478927,11.884593765,-1.064159165,0.600000000,0.600000000,11.522359387,-1.542475227,12.246828144,-0.585843104
60,1.194134121,11.864866398,-1.049370333,0.600000000,0.600000000,11.507299186,-1.531185328,12.222433610,-0.567555339
61,1.218986289,11.844838579,-1.034655826,0.600000000,0.600000000,11.491897846,-1.519870046,12.197779311,-0.549441606
62,1.244035815,11.824511833,-1.020016763,0.600000000,0.600000000,11.476156524,-1.508533476,12.172867142,-0.531500050
63,1.269283013,11.803887709,-1.005454260,0.600000000,0.600000000,11.460076484,-1.497179632,12.147698934,-0.513728888
64,1.294728130,11.782967777,-0.990969426,0.600000000,0.600000000,11.443659092,-1.485812448,12.122276461,-0.496126403
65,1.320371349,11.761753630,-0.976563363,0.600000000,0.600000000,11.426905809,-1.474435773,12.096601451,-0.478690953
66,1.346212787,11.740246884,-0.962237169,0.600000000,0.600000000,11.409818184,-1.463053377,12.070675584,-0.461420961
67,1.372252502,11.718449177,-0.947991935,0.600000000,0.600000000,11.392397850,-1.451668947,12.044500504,-0.444314923
68,1.398490488,11.696362168,-0.933828745,0.600000000,0.600000000,11.374646520,-1.440286090,12.018077816,-0.427371401
69,1.424926680,11.673987540,-0.919748679,0.600000000,0.600000000,11.356565981,-1.428908334,11.991409099,-0.410589025
70,1.451560955,11.651326996,-0.905752808,0.600000000,0.600000000,11.338158088,-1.417539126,11.964495905,-0.393966491
71,1.478393134,11.628382263,-0.891842199,0.600000000,0.600000000,11.319424764,-1.406181837,11.937339762,-0.377502560
72,1.505422982,11.605155087,-0.878017910,0.600000000,0.600000000,11.300367991,-1.394839762,11.909942183,-0.361196059
73,1.532650208,11.581647238,-0.864280995,0.600000000,0.600000000,11.280989812,-1.383516117,11.882304664,-0.345045873
