s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
6.299471130,6.939233898,-0.119122915,-3.047447254,0.099657852,0.600000000,0.600000000,6.882838015,0.478220792,6.995629781,-0.716466622
6.381282443,6.857817083,-0.127145646,-3.039252312,0.100683000,0.600000000,0.600000000,6.796528754,0.469715930,6.919105411,-0.724007222
6.463093756,6.776469115,-0.135838717,-3.030969403,0.101808459,0.600000000,0.600000000,6.710240029,0.460494839,6.842698200,-0.732172271
6.544905070,6.695196377,-0.145209021,-3.022590087,0.103039921,0.600000000,0.600000000,6.623973685,0.450548755,6.766419070,-0.740966797
6.626716383,6.614005519,-0.155264087,-3.014105523,0.104381537,0.600000000,0.600000000,6.537731628,0.439868079,6.690279410,-0.750396251
6.708527696,6.532903491,-0.166012101,-3.005506402,0.105840600,0.600000000,0.600000000,6.451515843,0.428442312,6.614291139,-0.760466516
6.790339010,6.451897573,-0.177461950,-2.996782903,0.107422297,0.600000000,0.600000000,6.365328393,0.416260020,6.538466752,-0.771183919
6.872150323,6.370995412,-0.189623242,-2.987924629,0.109135546,0.600000000,0.600000000,6.279171434,0.403308758,6.462819390,-0.782555242
6.953961637,6.290205062,-0.202506361,-2.978920538,0.110987263,0.600000000,0.600000000,6.193047222,0.389575013,6.387362902,-0.794587736
7.035772950,6.209535026,-0.216122501,-2.969758879,0.112987724,0.600000000,0.600000000,6.106958125,0.375044124,6.312111925,-0.807289127
7.117584263,6.128994303,-0.230483719,-2.960427117,0.115145971,0.600000000,0.600000000,6.020906642,0.359700200,6.237081963,-0.820667637
7.199395577,6.048592446,-0.245602984,-2.950911835,0.117474422,0.600000000,0.600000000,5.934895406,0.343526021,6.162289485,-0.834731988
7.281206890,5.968339614,-0.261494240,-2.941198629,0.119984855,0.600000000,0.600000000,5.848927211,0.326502936,6.087752016,-0.849491415
