side,index,s_m,x_m,y_m,width_from_center_m
left,357,8.775841381,7.042834721,-1.725755261,0.600000000
left,358,8.799559838,7.003409351,-1.723079883,0.600000000
left,359,8.823328229,6.964471785,-1.719420042,0.600000000
left,360,8.847160570,6.926078101,-1.714834349,0.600000000
left,361,8.871069333,6.888276267,-1.709385654,0.600000000
left,362,8.895065355,6.851106096,-1.703139775,0.600000000
left,363,8.919157778,6.814599441,-1.696164305,0.600000000
left,364,8.943354007,6.778780597,-1.688527543,0.600000000
left,365,8.967659709,6.743666877,-1.680297558,0.600000000
left,366,8.992078820,6.709269280,-1.671541415,0.600000000
left,367,9.016613587,6.675593247,-1.662324547,0.600000000
left,368,9.041264620,6.642639424,-1.652710275,0.600000000
left,369,9.066030967,6.610404437,-1.642759455,0.600000000
left,370,9.090910200,6.578881624,-1.632530247,0.600000000
left,371,9.115898516,6.548061715,-1.622077969,0.600000000
left,372,9.140990846,6.517933456,-1.611455033,0.600000000
left,373,9.166180971,6.488484151,-1.600710930,0.600000000
left,374,9.191461650,6.459700140,-1.589892269,0.600000000
left,375,9.216824742,6.431567189,-1.579042826,0.600000000
left,376,9.242261341,6.404070819,-1.568203619,0.600000000
left,377,9.267761907,6.377196558,-1.557412986,0.600000000
left,378,9.293316394,6.350930137,-1.546706659,0.600000000
left,379,9.318914388,6.325257620,-1.536117836,0.600000000
left,380,9.344545225,6.300165486,-1.525677234,0.600000000
left,381,9.370198126,6.275640664,-1.515413146,0.600000000
left,382,9.395862312,6.251670520,-1.505351469,0.600000000
left,383,9.421527121,6.228242812,-1.495515737,0.600000000
left,384,9.447182119,6.205345609,-1.485927131,0.600000000
left,385,9.472817204,6.182967181,-1.476604496,0.600000000
left,386,9.498422700,6.161095858,-1.467564338,0.600000000
left,387,9.523989451,6.139719877,-1.458820839,0.600000000
left,388,9.549508899,6.118827201,-1.450385859,0.600000000
left,389,9.574973154,6.098405328,-1.442268954,0.600000000
left,390,9.600375062,6.078441086,-1.434477403,0.600000000
left,391,9.625708251,6.058920428,-1.427016247,0.600000000
left,392,9.650967181,6.039828216,-1.419888348,0.600000000
left,393,9.676147169,6.021148020,-1.413094473,0.600000000
left,394,9.701244414,6.002861918,-1.406633390,0.600000000
left,395,9.726256007,5.984950320,-1.400501999,0.600000000
left,396,9.751179928,5.967391803,-1.394695485,0.600000000
left,397,9.776015036,5.950162990,-1.389207490,0.600000000
left,398,9.800761045,5.933238450,-1.384030318,0.600000000
left,399,9.825418489,5.916590650,-1.379155147,0.600000000
left,400,9.849988682,5.900189944,-1.374572264,0.600000000
left,401,9.874473663,5.884004615,-1.370271304,0.600000000
left,402,9.898876137,5.868000974,-1.366241495,0.600000000
left,403,9.923199402,5.852143499,-1.362471890,0.600000000
left,404,9.947447279,5.836395037,-1.358951594,0.600000000
left,405,9.971624032,5.820717042,-1.355669963,0.600000000
left,406,9.995734280,5.805069865,-1.352616775,0.600000000
left,407,10.019782917,5.789413071,-1.349782369,0.600000000
left,408,10.043775024,5.773705781,-1.347157740,0.600000000
left,409,10.067715781,5.757907032,-1.344734592,0.600000000
left,410,10.091610391,5.741976145,-1.342505342,0.600000000
left,411,10.115463997,5.725873078,-1.340463085,0.600000000
left,412,10.139281612,5.709558772,-1.338601511,0.600000000
left,413,10.163068048,5.692995473,-1.336914783,0.600000000
left,414,10.186827866,5.676147013,-1.335397389,0.600000000
left,415,10.210565317,5.658979067,-1.334043955,0.600000000
left,416,10.234284307,5.641459359,-1.332849054,0.600000000
left,417,10.257988368,5.623557833,-1.331806990,0.600000000
left,418,10.281680631,5.605246778,-1.330911587,0.600000000
left,419,10.305363821,5.586500917,-1.330155976,0.600000000
left,420,10.329040256,5.567297461,-1.329532399,0.600000000
left,421,10.352711854,5.547616126,-1.329032020,0.600000000
left,422,10.376380156,5.527439137,-1.328644766,0.600000000
left,423,10.400046347,5.506751201,-1.328359181,0.600000000
left,424,10.423711299,5.485539480,-1.328162320,0.600000000
left,425,10.447375605,5.463793542,-1.328039661,0.600000000
left,426,10.471039632,5.441505327,-1.327975056,0.600000000
left,427,10.494703573,5.418669110,-1.327950707,0.600000000
left,428,10.518367500,5.395327586,-1.327947183,0.600000000
left,429,10.542067500,5.371673636,-1.327947185,0.600000000
left,430,10.565767500,5.347973636,-1.327947185,0.600000000
left,431,10.589467500,5.324273636,-1.327947185,0.600000000
left,432,10.613167500,5.300573636,-1.327947185,0.600000000
left,433,10.636867500,5.276873636,-1.327947185,0.600000000
left,434,10.660567500,5.253173636,-1.327947185,0.600000000
