s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
3.359532852,12.117001711,-1.115000693,2.382566518,0.709816668,0.600000000,0.600000000,12.529930845,-0.679696742,11.704072575,-1.550304643
3.443521173,12.054381947,-1.059046359,2.442130684,0.709816726,0.600000000,0.600000000,12.440665599,-0.599933149,11.668098295,-1.518159570
3.527509494,11.988542331,-1.006918945,2.501694847,0.709816581,0.600000000,0.600000000,12.346810414,-0.525624876,11.630274249,-1.488213014
3.611497816,11.919716387,-0.958803338,2.561259008,0.709816696,0.600000000,0.600000000,12.248698180,-0.457035484,11.590734595,-1.460571193
3.695486137,11.848148229,-0.914870196,2.620823173,0.709816665,0.600000000,0.600000000,12.146676886,-0.394408247,11.549619572,-1.435332145
3.779474458,11.774091697,-0.875275343,2.680387334,0.709816607,0.600000000,0.600000000,12.041108385,-0.337965294,11.507075009,-1.412585391
3.863462780,11.697809459,-0.840159216,2.739951495,0.709816673,0.600000000,0.600000000,11.932367112,-0.287906821,11.463251806,-1.392411610
3.947451101,11.619572075,-0.809646365,2.799515665,0.709816815,0.600000000,0.600000000,11.820838755,-0.244410376,11.418305395,-1.374882355
4.031439422,11.539657041,-0.783845017,2.859079825,0.709816435,0.600000000,0.600000000,11.706918887,-0.207630235,11.372395196,-1.360059799
4.115427743,11.458347803,-0.762846682,2.918643983,0.709816765,0.600000000,0.600000000,11.591011563,-0.177696850,11.325684043,-1.347996515
4.199416065,11.375932752,-0.746725840,2.978208162,0.709816930,0.600000000,0.600000000,11.473527886,-0.154716390,11.278337617,-1.338735291
4.283404386,11.292704200,-0.735539671,3.037775611,0.709895172,0.600000000,0.600000000,11.354884649,-0.138770367,11.230523751,-1.332308974
4.367392707,11.208957345,-0.729328399,3.096344212,0.685950950,0.600000000,0.600000000,11.235527117,-0.129916281,11.182387574,-1.328740519
4.451381029,11.124988641,-0.727945619,3.133368927,0.196290476,0.600000000,0.600000000,11.125061736,-0.127945399,11.124915545,-1.327945840
4.535369350,11.041000323,-0.727947136,-3.141583334,-0.000207958,0.600000000,0.600000000,11.041002567,-0.127947129,11.040998079,-1.327947143
4.619357671,10.957012002,-0.727947185,-3.141592360,-0.000006987,0.600000000,0.600000000,10.957012002,-0.127947185,10.957012002,-1.327947185
4.703345992,10.873023681,-0.727947185,3.141592654,-0.000000001,0.600000000,0.600000000,10.873023680,-0.127947185,10.873023681,-1.327947185
4.787334314,10.789035359,-0.727947185,3.141592654,0.000000001,0.600000000,0.600000000,10.789035359,-0.127947185,10.789035359,-1.327947185
4.871322635,10.705047038,-0.727947185,3.141592654,-0.000000000,0.600000000,0.600000000,10.705047038,-0.127947185,10.705047038,-1.327947185
4.955310956,10.621058717,-0.727947185,3.141482570,-0.002621402,0.600000000,0.600000000,10.621058722,-0.127947185,10.621058712,-1.327947185
5.039299278,10.537070401,-0.727928694,3.138444046,-0.069735308,0.600000000,0.600000000,10.537979435,-0.127929380,10.536161369,-1.327928007
5.123287599,10.453084049,-0.727418297,3.127098998,-0.200438595,0.600000000,0.600000000,10.460776181,-0.127467605,10.445391915,-1.327368990
5.207275920,10.369119363,-0.725494298,3.105106865,-0.323331503,0.600000000,0.600000000,10.390118158,-0.125861868,10.348120567,-1.325126729
5.291264242,10.285239534,-0.721291639,3.073585353,-0.427481298,0.600000000,0.600000000,10.325302746,-0.122630685,10.245176321,-1.319952592
5.375252563,10.201566312,-0.714081868,3.034425355,-0.505389126,0.600000000,0.600000000,10.265267175,-0.117472952,10.137865450,-1.310690785
5.459240884,10.118275606,-0.703329750,2.990077685,-0.551167391,0.600000000,0.600000000,10.208628031,-0.110171733,10.027923182,-1.296487767
5.543229205,10.035572015,-0.688737005,2.943352767,-0.562081143,0.600000000,0.600000000,10.153798755,-0.100500285,9.917345276,-1.276973723
5.627217527,9.953648556,-0.670259756,2.897126033,-0.539286189,0.600000000,0.600000000,10.099171426,-0.088174634,9.808125685,-1.252344879
5.711205848,9.872644315,-0.648093708,2.854034821,-0.487309665,0.600000000,0.600000000,10.043298972,-0.072874630,9.701989659,-1.223312785
5.795194169,9.792613088,-0.622632699,2.816265690,-0.412403514,0.600000000,0.600000000,9.985005996,-0.054315033,9.600220181,-1.190950365
5.879182491,9.713509819,-0.594415752,2.785486601,-0.320714310,0.600000000,0.600000000,9.923397420,-0.032323948,9.503622216,-1.156507555
5.963170812,9.635193743,-0.564078418,2.762911114,-0.216948710,0.600000000,0.600000000,9.857784930,-0.006895177,9.412602555,-1.121261659
6.047159133,9.557442393,-0.532318906,2.749442292,-0.103803077,0.600000000,0.600000000,9.787575388,0.021791917,9.327309398,-1.086429730
6.131147455,9.479970376,-0.499882559,2.745838375,0.017981267,0.600000000,0.600000000,9.712159549,0.053369819,9.247781203,-1.053134936
6.215135776,9.402449558,-0.467563288,2.752858155,0.149186375,0.600000000,0.600000000,9.630822853,0.087275106,9.174076264,-1.022401683
6.299124097,9.324530746,-0.436218162,2.771358711,0.291416284,0.600000000,0.600000000,9.542690514,0.122715032,9.106370978,-0.995151357
6.383112418,9.245870088,-0.406789735,2.802318585,0.446029672,0.600000000,0.600000000,9.446723089,0.158593391,9.045017087,-0.972172861
6.467100740,9.166165871,-0.380327979,2.846744746,0.612446824,0.600000000,0.600000000,9.341797058,0.193391198,8.990534684,-0.954047157
6.551089061,9.085211857,-0.357997815,2.905403429,0.785636898,0.600000000,0.600000000,9.226931051,0.225025058,8.943492662,-0.941020688
6.635077382,9.002968881,-0.341049490,2.978326821,0.953230589,0.600000000,0.600000000,9.101724322,0.250767510,8.904213441,-0.932866490
6.719065704,8.919642017,-0.330723144,3.064155108,1.094354152,0.600000000,0.600000000,8.966992894,0.267405515,8.872291139,-0.928851803
6.803054025,8.835725499,-0.328072624,-3.123580330,1.183695029,0.600000000,0.600000000,8.825346109,0.271837571,8.846104889,-0.927982819
6.887042346,8.751961865,-0.333743780,-3.023633212,1.202168091,0.600000000,0.600000000,8.681172130,0.262065589,8.822751600,-0.929553150
6.971030667,8.669191820,-0.347808466,-2.925182708,1.147809429,0.600000000,0.600000000,8.539656702,0.238041884,8.798726940,-0.933658816
7.055018989,8.588150629,-0.369758147,-2.833620938,1.037072789,0.600000000,0.600000000,8.405260980,0.201688593,8.771040279,-0.941204886
7.139007310,8.509315615,-0.398663896,-2.752615503,0.895074361,0.600000000,0.600000000,8.280658060,0.156057411,8.737973169,-0.953385201
7.222995631,8.432865059,-0.433403451,-2.683856990,0.744227859,0.600000000,0.600000000,8.166647988,0.104303235,8.699082129,-0.971110137
7.306983953,8.358727021,-0.472848620,-2.627506107,0.598742366,0.600000000,0.600000000,8.062728616,0.049056497,8.654725425,-0.994753736
7.390972274,8.286660887,-0.515970238,-2.582859424,0.464974700,0.600000000,0.600000000,7.967762348,-0.007734341,8.605559427,-1.024206134
7.474960595,8.216330404,-0.561873026,-2.548896237,0.344034000,0.600000000,0.600000000,7.880447635,-0.064698238,8.552213173,-1.059047815
7.558948917,8.147353730,-0.609789143,-2.524616597,0.234228263,0.600000000,0.600000000,7.799569660,-0.120865586,8.495137802,-1.098712701
7.642937238,8.079332004,-0.659053345,-2.509212189,0.132621939,0.600000000,0.600000000,7.724103822,-0.175511263,8.434560185,-1.142595428
7.726925559,8.011862750,-0.709072464,-2.502138189,0.035834676,0.600000000,0.600000000,7.653244326,-0.228039377,8.370481174,-1.190105552
7.810913880,7.944544225,-0.759294507,-2.503137526,-0.059632079,0.600000000,0.600000000,7.586403651,-0.277905545,8.302684798,-1.240683469
7.894902202,7.876975214,-0.809178617,-2.512246746,-0.157292059,0.600000000,0.600000000,7.523206829,-0.324567505,8.230743601,-1.293789730
7.978890523,7.808753700,-0.858165406,-2.529795385,-0.260629691,0.600000000,0.600000000,7.463491004,-0.367458090,8.154016397,-1.348872722
8.062878844,7.739477436,-0.905646706,-2.556397236,-0.372959127,0.600000000,0.600000000,7.407312412,-0.405980421,8.071642461,-1.405312992
8.146867166,7.668750062,-0.950934534,-2.592917759,-0.497005457,0.600000000,0.600000000,7.354954809,-0.439532011,7.982545314,-1.462337056
