side,index,s_m,x_m,y_m,width_from_center_m
left,336,9.954399846,5.640503453,-1.299895303,0.600000000
left,337,9.984080226,5.610823073,-1.299895303,0.600000000
left,338,10.013760606,5.581142693,-1.299895303,0.600000000
left,339,10.043440986,5.551462313,-1.299895303,0.600000000
left,340,10.073121366,5.521781933,-1.299895303,0.600000000
left,341,10.102801746,5.492101553,-1.299895303,0.600000000
left,342,10.132482126,5.462421173,-1.299895303,0.600000000
left,343,10.162162506,5.432740793,-1.299895303,0.600000000
left,344,10.191842886,5.403060413,-1.299895303,0.600000000
left,345,10.221523266,5.373380033,-1.299895303,0.600000000
left,346,10.251203646,5.343699653,-1.299895303,0.600000000
left,347,10.280884026,5.314019273,-1.299895303,0.600000000
left,348,10.310564406,5.284338893,-1.299895303,0.600000000
left,349,10.340244786,5.254658513,-1.299895303,0.600000000
left,350,10.369925166,5.224978133,-1.299895303,0.600000000
left,351,10.399605546,5.195297753,-1.299895303,0.600000000
left,352,10.429285926,5.165617373,-1.299895303,0.600000000
left,353,10.458966306,5.135936993,-1.299895303,0.600000000
left,354,10.488646686,5.106256613,-1.299895303,0.600000000
left,355,10.518327066,5.076576233,-1.299895303,0.600000000
left,356,10.548007446,5.046895853,-1.299895303,0.600000000
left,357,10.577687826,5.017215473,-1.299895303,0.600000000
left,358,10.607368206,4.987535093,-1.299895303,0.600000000
left,359,10.637048586,4.957854713,-1.299895303,0.600000000
left,360,10.666728966,4.930990920,-1.299888692,0.600000000
left,361,10.696300317,4.909890784,-1.300067283,0.600000000
left,362,10.725871668,4.891613705,-1.300583160,0.600000000
left,363,10.755443019,4.873349563,-1.301442754,0.600000000
left,364,10.785014370,4.855104823,-1.302645758,0.600000000
left,365,10.814585721,4.836885941,-1.304191749,0.600000000
left,366,10.844157072,4.818699364,-1.306080178,0.600000000
left,367,10.873728423,4.800551527,-1.308310377,0.600000000
left,368,10.903299774,4.782448854,-1.310881558,0.600000000
left,369,10.932871125,4.764397749,-1.313792809,0.600000000
left,370,10.962442476,4.746404602,-1.317043102,0.600000000
left,371,10.992013827,4.728475779,-1.320631286,0.600000000
left,372,11.021585179,4.710617625,-1.324556090,0.600000000
left,373,11.051156530,4.692836459,-1.328816127,0.600000000
left,374,11.080727881,4.675138575,-1.333409888,0.600000000
left,375,11.110299232,4.657530234,-1.338335749,0.600000000
left,376,11.139870583,4.640017669,-1.343591965,0.600000000
left,377,11.169441934,4.622607075,-1.349176676,0.600000000
left,378,11.199013285,4.605304616,-1.355087907,0.600000000
left,379,11.228584636,4.588116413,-1.361323566,0.600000000
left,380,11.258155987,4.571048549,-1.367881446,0.600000000
left,381,11.287727338,4.554107065,-1.374759226,0.600000000
left,382,11.317298689,4.537297954,-1.381954472,0.600000000
left,383,11.346870041,4.520627167,-1.389464638,0.600000000
left,384,11.376441392,4.504100601,-1.397287067,0.600000000
left,385,11.406012743,4.487724106,-1.405418989,0.600000000
left,386,11.435584094,4.471503477,-1.413857529,0.600000000
left,387,11.465155445,4.455444454,-1.422599698,0.600000000
left,388,11.494726796,4.439552719,-1.431642405,0.600000000
left,389,11.524298147,4.423833897,-1.440982447,0.600000000
left,390,11.553869498,4.408293551,-1.450616521,0.600000000
left,391,11.583440849,4.392937179,-1.460541218,0.600000000
left,392,11.613012200,4.377770215,-1.470753024,0.600000000
left,393,11.642583551,4.362798028,-1.481248326,0.600000000
left,394,11.672154903,4.348025915,-1.492023410,0.600000000
left,395,11.701726254,4.333459105,-1.503074464,0.600000000
left,396,11.731297605,4.319102751,-1.514397576,0.600000000
left,397,11.760868956,4.304961934,-1.525988739,0.600000000
left,398,11.790440307,4.291041659,-1.537843851,0.600000000
left,399,11.820011658,4.277346851,-1.549958718,0.600000000
left,400,11.849583009,4.263882357,-1.562329052,0.600000000
left,401,11.879154360,4.250652941,-1.574950475,0.600000000
left,402,11.908725711,4.237663286,-1.587818521,0.600000000
left,403,11.938297062,4.224917988,-1.600928636,0.600000000
left,404,11.967868413,4.212421556,-1.614276182,0.600000000
left,405,11.997439765,4.200178414,-1.627856433,0.600000000
left,406,12.027011116,4.188192895,-1.641664586,0.600000000
left,407,12.056582467,4.176469238,-1.655695752,0.600000000
left,408,12.086153818,4.165011594,-1.669944968,0.600000000
left,409,12.115725169,4.153824016,-1.684407190,0.600000000
left,410,12.145296520,4.142910465,-1.699077301,0.600000000
left,411,12.174867871,4.132274801,-1.713950109,0.600000000
left,412,12.204439222,4.121920789,-1.729020350,0.600000000
left,413,12.234010573,4.111852092,-1.744282693,0.600000000
left,414,12.263581924,4.102072274,-1.759731736,0.600000000
left,415,12.293153275,4.092584796,-1.775362012,0.600000000
left,416,12.322724627,4.083393015,-1.791167989,0.600000000
left,417,12.352295978,4.074500184,-1.807144075,0.600000000
left,418,12.381867329,4.065909450,-1.823284615,0.600000000
left,419,12.411438680,4.057623852,-1.839583898,0.600000000
left,420,12.441010031,4.049646323,-1.856036156,0.600000000
left,421,12.470581382,4.041979687,-1.872635567,0.600000000
left,422,12.500152733,4.034626655,-1.889376256,0.600000000
left,423,12.529724084,4.027589831,-1.906252301,0.600000000
left,424,12.559295435,4.020871704,-1.923257727,0.600000000
left,425,12.588866786,4.014474652,-1.940386518,0.600000000
left,426,12.618438137,4.008400938,-1.957632612,0.600000000
left,427,12.648009489,4.002652713,-1.974989906,0.600000000
left,428,12.677580840,3.997232009,-1.992452258,0.600000000
left,429,12.707152191,3.992140746,-2.010013488,0.600000000
left,430,12.736723542,3.987380724,-2.027667381,0.600000000
left,431,12.766294893,3.982953629,-2.045407691,0.600000000
left,432,12.795866244,3.978861028,-2.063228139,0.600000000
left,433,12.825437595,3.975104368,-2.081122419,0.600000000
left,434,12.855008946,3.971684978,-2.099084199,0.600000000
left,435,12.884580297,3.968604070,-2.117107122,0.600000000
left,436,12.914151648,3.965862732,-2.135184811,0.600000000
left,437,12.943722999,3.963461936,-2.153310868,0.600000000
left,438,12.973294351,3.961402531,-2.171478878,0.600000000
left,439,13.002865702,3.959685245,-2.189682413,0.600000000
left,440,13.032437053,3.958310687,-2.207915031,0.600000000
left,441,13.062008404,3.957279342,-2.226170279,0.600000000
left,442,13.091579755,3.956591576,-2.244441698,0.600000000
left,443,13.121151106,3.956247632,-2.262722821,0.600000000
