side,index,s_m,x_m,y_m,width_from_center_m
right,369,10.932871125,4.562198132,-0.130950760,0.600000000
right,370,10.962442476,4.521990530,-0.138213885,0.600000000
right,371,10.992013827,4.481926667,-0.146232063,0.600000000
right,372,11.021585179,4.442020722,-0.155002456,0.600000000
right,373,11.051156530,4.402286816,-0.164521961,0.600000000
right,374,11.080727881,4.362739010,-0.174787209,0.600000000
right,375,11.110299232,4.323391299,-0.185794568,0.600000000
right,376,11.139870583,4.284257609,-0.197540142,0.600000000
right,377,11.169441934,4.245351786,-0.210019775,0.600000000
right,378,11.199013285,4.206687599,-0.223229050,0.600000000
right,379,11.228584636,4.168278731,-0.237163292,0.600000000
right,380,11.258155987,4.130138774,-0.251817572,0.600000000
right,381,11.287727338,4.092281224,-0.267186703,0.600000000
right,382,11.317298689,4.054719479,-0.283265246,0.600000000
right,383,11.346870041,4.017466830,-0.300047512,0.600000000
right,384,11.376441392,3.980536461,-0.317527561,0.600000000
right,385,11.406012743,3.943941440,-0.335699207,0.600000000
right,386,11.435584094,3.907694719,-0.354556021,0.600000000
right,387,11.465155445,3.871809123,-0.374091329,0.600000000
right,388,11.494726796,3.836297351,-0.394298218,0.600000000
right,389,11.524298147,3.801171972,-0.415169537,0.600000000
right,390,11.553869498,3.766445414,-0.436697901,0.600000000
right,391,11.583440849,3.732129966,-0.458875690,0.600000000
right,392,11.613012200,3.698237773,-0.481695057,0.600000000
right,393,11.642583551,3.664780828,-0.505147927,0.600000000
right,394,11.672154903,3.631770971,-0.529225999,0.600000000
right,395,11.701726254,3.599219882,-0.553920754,0.600000000
right,396,11.731297605,3.567139082,-0.579223452,0.600000000
right,397,11.760868956,3.535539923,-0.605125139,0.600000000
right,398,11.790440307,3.504433587,-0.631616650,0.600000000
right,399,11.820011658,3.473831082,-0.658688608,0.600000000
right,400,11.849583009,3.443743237,-0.686331435,0.600000000
right,401,11.879154360,3.414180701,-0.714535348,0.600000000
right,402,11.908725711,3.385153934,-0.743290366,0.600000000
right,403,11.938297062,3.356673208,-0.772586314,0.600000000
right,404,11.967868413,3.328748603,-0.802412824,0.600000000
right,405,11.997439765,3.301390000,-0.832759341,0.600000000
right,406,12.027011116,3.274607081,-0.863615126,0.600000000
right,407,12.056582467,3.248409323,-0.894969261,0.600000000
right,408,12.086153818,3.222805998,-0.926810649,0.600000000
right,409,12.115725169,3.197806166,-0.959128023,0.600000000
right,410,12.145296520,3.173418674,-0.991909946,0.600000000
right,411,12.174867871,3.149652151,-1.025144818,0.600000000
