s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
13.823086957,3.269894246,-2.362309086,-1.417433071,0.729799038,1.850000000,0.000000000,0.442340267,0.757659733
13.908944640,3.285659649,-2.446708059,-1.356226082,0.697045385,1.850000000,0.000000000,0.443347360,0.756652640
13.994802323,3.306441847,-2.530016326,-1.297115764,0.680876974,1.850000000,0.000000000,0.444753083,0.755246917
14.080660006,3.332051829,-2.611966709,-1.238661489,0.681699576,1.850000000,0.000000000,0.446434549,0.753565451
14.166517689,3.362408919,-2.692281150,-1.180495281,0.674177677,1.850000000,0.000000000,0.448393077,0.751606923
14.252375372,3.397358122,-2.770705656,-1.122869494,0.669073129,1.850000000,0.000000000,0.450567557,0.749432443
14.338233055,3.436749454,-2.846995878,-1.065709283,0.663316497,1.850000000,0.000000000,0.452914124,0.747085876
14.424090738,3.480416543,-2.920921761,-1.009034450,0.657743152,1.850000000,0.000000000,0.455383428,0.744616572
14.509948421,3.528183950,-2.992266816,-0.952840415,0.652096198,1.850000000,0.000000000,0.457927051,0.742072949
14.595806104,3.579866379,-3.060828870,-0.897132081,0.646408063,1.850000000,0.000000000,0.460495687,0.739504313
14.681663787,3.635270104,-3.126420362,-0.841914515,0.640643423,1.850000000,0.000000000,0.463039552,0.736960448
14.767521470,3.694193876,-3.188868686,-0.787195102,0.634783246,1.850000000,0.000000000,0.465508262,0.734491738
14.853379153,3.756429984,-3.248016459,-0.732982822,0.628809373,1.850000000,0.000000000,0.467850862,0.732149138
14.939236836,3.821765316,-3.303721714,-0.679288056,0.622707289,1.850000000,0.000000000,0.470015854,0.729984146
15.025094519,3.889982448,-3.355858010,-0.626122439,0.616462264,1.850000000,0.000000000,0.471951270,0.728048730
15.110952202,3.960860734,-3.404314483,-0.573498282,0.610073255,1.850000000,0.000000000,0.473604749,0.726395251
15.196809885,4.034177428,-3.448995737,-0.521429534,0.603503009,1.850000000,0.000000000,0.474923733,0.725076267
