s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
7.109650016,8.478750270,-0.410382124,-2.744925038,0.884100856,0.600000000,0.600000000,8.245831052,0.142563299,8.711669488,-0.963327546
7.193292958,8.402860433,-0.445517188,-2.677378579,0.732887965,0.600000000,0.600000000,8.133173192,0.090457432,8.672547672,-0.981491808
7.276935899,8.329259059,-0.485233611,-2.622179154,0.588029876,0.600000000,0.600000000,8.030496133,0.035093896,8.628021986,-1.005561118
7.360578840,8.257694976,-0.528520375,-2.578569318,0.455250157,0.600000000,0.600000000,7.936630482,-0.021649987,8.578759471,-1.035390764
7.444221782,8.187827935,-0.574500588,-2.545517365,0.335291386,0.600000000,0.600000000,7.850277116,-0.078456795,8.525378754,-1.070544382
7.527864723,8.119276081,-0.622422447,-2.522034970,0.226286936,0.600000000,0.600000000,7.770238780,-0.134392771,8.468313380,-1.110452122
7.611507664,8.051642575,-0.671633635,-2.507334773,0.125236326,0.600000000,0.600000000,7.695512937,-0.188755095,8.407772212,-1.154512174
7.695150606,7.984527825,-0.721550875,-2.500895393,0.028740642,0.600000000,0.600000000,7.625315630,-0.240961025,8.343740020,-1.202140725
7.778793547,7.917533173,-0.771629382,-2.502482726,-0.066696199,0.600000000,0.600000000,7.559079460,-0.290473542,8.275986886,-1.252785221
7.862436488,7.850260418,-0.821333211,-2.512154778,-0.164582707,0.600000000,0.600000000,7.496447823,-0.336754370,8.204073012,-1.305912051
7.946079430,7.782310434,-0.870105900,-2.530260719,-0.268393851,0.600000000,0.600000000,7.437274978,-0.379238771,8.127345891,-1.360973028
8.029722371,7.713283921,-0.917340486,-2.557431580,-0.381424474,0.600000000,0.600000000,7.381633503,-0.417332484,8.044934340,-1.417348488
8.113365313,7.642787865,-0.962348726,-2.594546037,-0.506348701,0.600000000,0.600000000,7.329822605,-0.450437847,7.955753125,-1.474259605
8.197008254,7.570452699,-1.004331698,-2.642635815,-0.644224152,0.600000000,0.600000000,7.282357833,-0.478022519,7.858547566,-1.530640877
8.280651195,7.495966499,-1.042358849,-2.702673002,-0.792660478,0.600000000,0.600000000,7.239901243,-0.499744260,7.752031756,-1.584973438
8.364294137,7.419131876,-1.075370985,-2.775171926,-0.943180024,0.600000000,0.600000000,7.203065807,-0.515625099,7.635197944,-1.635116869
8.447937078,7.339943720,-1.102232766,-2.859589546,-1.078942007,0.600000000,0.600000000,7.172031434,-0.526207189,7.507856008,-1.678258341
8.531580019,7.258666189,-1.121861796,-2.953678926,-1.175772832,0.600000000,0.600000000,7.146016522,-0.532531645,7.371315855,-1.711191948
8.615222961,7.175860431,-1.133434395,-3.053202704,-1.209748748,0.600000000,0.600000000,7.122895269,-0.535776729,7.228825593,-1.731092062
8.698865902,7.092309928,-1.136604431,3.130732915,-1.169173147,0.600000000,0.600000000,7.099418933,-0.536646569,7.085200921,-1.736562294
8.782508844,7.008843971,-1.131620569,3.037630649,-1.061794062,0.600000000,0.600000000,7.072152775,-0.534969922,6.945535167,-1.728271216
8.866151785,6.926140592,-1.119266626,2.955311964,-0.909897261,0.600000000,0.600000000,7.038537114,-0.529888121,6.813744068,-1.708645132
8.949794726,6.844607314,-1.100667592,2.886461334,-0.738403289,0.600000000,0.600000000,6.997344984,-0.520433842,6.691869646,-1.680901343
9.033437668,6.764370585,-1.077074579,2.831958061,-0.565851644,0.600000000,0.600000000,6.948442124,-0.506007441,6.580299046,-1.648141718
9.117080609,6.685335177,-1.049712510,2.791489781,-0.402225564,0.600000000,0.600000000,6.892267457,-0.486526004,6.478402897,-1.612899015
9.200723550,6.607261949,-1.019707133,2.764178860,-0.250955091,0.600000000,0.600000000,6.829399151,-0.462342743,6.385124745,-1.577071523
9.284366492,6.529834135,-0.988069249,2.749008182,-0.111825595,0.600000000,0.600000000,6.760316479,-0.434103643,6.299351792,-1.542034856
9.368009433,6.452705007,-0.955708304,2.745032145,0.016750977,0.600000000,0.600000000,6.685319295,-0.402634530,6.220090718,-1.508782076
9.451652374,6.375530694,-0.923455489,2.751430898,0.136255707,0.600000000,0.600000000,6.604542888,-0.368880503,6.146518499,-1.478030477
9.535295316,6.297994474,-0.892084524,2.767463065,0.247123832,0.600000000,0.600000000,6.518027692,-0.333886187,6.077961258,-1.450282861
9.618938257,6.219827571,-0.862323073,2.792352938,0.348122283,0.600000000,0.600000000,6.425826142,-0.298794378,6.013829001,-1.425851768
9.702581199,6.140828891,-0.834849982,2.825137247,0.436005273,0.600000000,0.600000000,6.328138259,-0.264836648,5.953519524,-1.404863315
9.786224140,6.060882826,-0.810275004,2.864501284,0.505599872,0.600000000,0.600000000,6.225460897,-0.233287952,5.896304755,-1.387262056
9.869867081,5.979970950,-0.789100727,2.908650346,0.550563706,0.600000000,0.600000000,6.118716528,-0.205363064,5.841225372,-1.372838389
9.953510023,5.898171270,-0.771671829,2.955276281,0.564911303,0.600000000,0.600000000,6.009307463,-0.182054372,5.787035075,-1.361289287
10.037152964,5.815639966,-0.758123901,3.001663877,0.544855914,0.600000000,0.600000000,5.899044289,-0.163949084,5.732235643,-1.352298717
