index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
42,1.003931545,12.037608878,-3.191863235,0.600000000,0.600000000,11.643286670,-2.739635420,12.431931085,-3.644091051
43,1.027834677,12.055490216,-3.176000781,0.600000000,0.600000000,11.653504578,-2.730571161,12.457475854,-3.621430402
44,1.051737809,12.073098128,-3.159835350,0.600000000,0.600000000,11.663566242,-2.721333771,12.482630014,-3.598336929
45,1.075640941,12.090427480,-3.143371654,0.600000000,0.600000000,11.673468729,-2.711925945,12.507386231,-3.574817363
46,1.099544073,12.107473221,-3.126614494,0.600000000,0.600000000,11.683209152,-2.702350425,12.531737290,-3.550878562
47,1.123447205,12.124230382,-3.109568753,0.600000000,0.600000000,11.692784673,-2.692610002,12.555676091,-3.526527504
48,1.147350337,12.140694077,-3.092239401,0.600000000,0.600000000,11.702192499,-2.682707515,12.579195656,-3.501771286
49,1.171253469,12.156859508,-3.074631489,0.600000000,0.600000000,11.711429888,-2.672645851,12.602289129,-3.476617127
50,1.195156601,12.172721963,-3.056750150,0.600000000,0.600000000,11.720494148,-2.662427943,12.624949778,-3.451072358
51,1.219059733,12.188276816,-3.038600598,0.600000000,0.600000000,11.729382635,-2.652056770,12.647170997,-3.425144426
52,1.242962865,12.203519534,-3.020188122,0.600000000,0.600000000,11.738092760,-2.641535355,12.668946309,-3.398840889
53,1.266865997,12.218445674,-3.001518090,0.600000000,0.600000000,11.746621982,-2.630866766,12.690269365,-3.372169415
54,1.290769129,12.233050883,-2.982595945,0.600000000,0.600000000,11.754967816,-2.620054112,12.711133950,-3.345137779
55,1.314672261,12.247330905,-2.963427203,0.600000000,0.600000000,11.763127829,-2.609100545,12.731533982,-3.317753861
56,1.338575393,12.261281577,-2.944017451,0.600000000,0.600000000,11.771099642,-2.598009258,12.751463513,-3.290025644
57,1.362478525,12.274898833,-2.924372348,0.600000000,0.600000000,11.778880930,-2.586783484,12.770916735,-3.261961211
58,1.386381657,12.288178701,-2.904497620,0.600000000,0.600000000,11.786469427,-2.575426497,12.789887976,-3.233568742
59,1.410284789,12.301117312,-2.884399061,0.600000000,0.600000000,11.793862919,-2.563941606,12.808371706,-3.204856516
60,1.434187921,12.313710894,-2.864082530,0.600000000,0.600000000,11.801059251,-2.552332160,12.826362536,-3.175832900
61,1.458091053,12.325955775,-2.843553950,0.600000000,0.600000000,11.808056326,-2.540601543,12.843855223,-3.146506357
62,1.481994185,12.337848385,-2.822819304,0.600000000,0.600000000,11.814852103,-2.528753174,12.860844667,-3.116885434
63,1.505897317,12.349385259,-2.801884638,0.600000000,0.600000000,11.821444603,-2.516790507,12.877325916,-3.086978768
64,1.529800449,12.360563033,-2.780756053,0.600000000,0.600000000,11.827831902,-2.504717030,12.893294164,-3.056795075
65,1.553703581,12.371378448,-2.759439709,0.600000000,0.600000000,11.834012139,-2.492536262,12.908744757,-3.026343156
66,1.577606713,12.381828353,-2.737941820,0.600000000,0.600000000,11.839983513,-2.480251754,12.923673192,-2.995631886
67,1.601509845,12.391909699,-2.716268653,0.600000000,0.600000000,11.845744283,-2.467867088,12.938075116,-2.964670219
68,1.625412977,12.401619549,-2.694426526,0.600000000,0.600000000,11.851292768,-2.455385872,12.951946330,-2.933467180
